index,date,open,high,low,close,volume
37,2022-06-02 11:06:00-04:00,267.2,267.4,267.2,267.24,55189
38,2022-06-02 11:07:00-04:00,267.24,267.42,267.24,267.41,55448
39,2022-06-02 11:08:00-04:00,267.41,267.57,267.32,267.54,55804
40,2022-06-02 11:09:00-04:00,267.56,267.77,267.39,267.7,82684
41,2022-06-02 11:10:00-04:00,267.72,267.75,267.56,267.69,78744
42,2022-06-02 11:11:00-04:00,267.7,268.08,267.61,268.03,142350
43,2022-06-02 11:12:00-04:00,268.02,268.4,268.01,268.31,79883
44,2022-06-02 11:13:00-04:00,268.31,268.43,268.19,268.37,80201
45,2022-06-02 11:14:00-04:00,268.35,268.6,268.29,268.4,64072
46,2022-06-02 11:15:00-04:00,268.36,268.46,268.22,268.35,63671
47,2022-06-02 11:16:00-04:00,268.37,268.39,268.23,268.38,36047
48,2022-06-02 11:17:00-04:00,268.38,268.48,268.21,268.23,58726
49,2022-06-02 11:18:00-04:00,268.24,268.27,267.96,268.01,72391
50,2022-06-02 11:19:00-04:00,268.03,268.23,268,268.06,60397
51,2022-06-02 11:20:00-04:00,268.07,268.17,267.98,268.08,51490
52,2022-06-02 11:21:00-04:00,268.07,268.11,267.81,268,48668
53,2022-06-02 11:22:00-04:00,267.96,268.01,267.86,267.86,46273
54,2022-06-02 11:23:00-04:00,267.86,267.99,267.74,267.96,29903
55,2022-06-02 11:24:00-04:00,267.97,267.99,267.68,267.79,55907
56,2022-06-02 11:25:00-04:00,267.76,267.95,267.71,267.86,43395
57,2022-06-02 11:26:00-04:00,267.85,267.88,267.66,267.87,33942
58,2022-06-02 11:27:00-04:00,267.88,267.98,267.74,267.97,33398
59,2022-06-02 11:28:00-04:00,267.98,268,267.5,267.52,73398
60,2022-06-02 11:29:00-04:00,267.5,267.56,267.32,267.51,56322
61,2022-06-02 11:30:00-04:00,267.51,267.76,267.33,267.73,50733
62,2022-06-02 11:31:00-04:00,267.73,267.86,267.62,267.69,67659
63,2022-06-02 11:32:00-04:00,267.7,267.71,267.3,267.6,34368
64,2022-06-02 11:33:00-04:00,267.61,267.61,267.4,267.54,29771
65,2022-06-02 11:34:00-04:00,267.56,267.61,267.44,267.57,26488
66,2022-06-02 11:35:00-04:00,267.58,267.65,267.45,267.48,31094
67,2022-06-02 11:36:00-04:00,267.47,267.47,267.1,267.1,46528
68,2022-06-02 11:37:00-04:00,267.09,267.35,266.96,267.2,93347
69,2022-06-02 11:38:00-04:00,267.2,267.4,267.11,267.27,43324
70,2022-06-02 11:39:00-04:00,267.28,267.33,267.13,267.27,47941
71,2022-06-02 11:40:00-04:00,267.28,267.28,266.96,266.99,28092
72,2022-06-02 11:41:00-04:00,267.03,267.25,266.97,267.19,66133
73,2022-06-02 11:42:00-04:00,267.19,267.51,267.1,267.51,64204
74,2022-06-02 11:43:00-04:00,267.52,267.8,267.35,267.8,48689
75,2022-06-02 11:44:00-04:00,267.81,268.1,267.72,267.98,79643
76,2022-06-02 11:45:00-04:00,267.99,268.16,267.95,268.02,32014
77,2022-06-02 11:46:00-04:00,268.05,268.34,267.96,268.33,45263
78,2022-06-02 11:47:00-04:00,268.35,268.44,268.3,268.39,56298
79,2022-06-02 11:48:00-04:00,268.4,268.5,268.21,268.38,67001
80,2022-06-02 11:49:00-04:00,268.4,268.56,268.33,268.55,45315
81,2022-06-02 11:50:00-04:00,268.55,268.8,268.51,268.79,59542
82,2022-06-02 11:51:00-04:00,268.79,268.89,268.62,268.78,94361
83,2022-06-02 11:52:00-04:00,268.77,268.87,268.73,268.85,49646
84,2022-06-02 11:53:00-04:00,268.85,269.05,268.75,269.01,91618
85,2022-06-02 11:54:00-04:00,269.01,269.01,268.8,268.85,82024
86,2022-06-02 11:55:00-04:00,268.88,268.92,268.45,268.59,87529
87,2022-06-02 11:56:00-04:00,268.61,268.65,268.44,268.52,39115
88,2022-06-02 11:57:00-04:00,268.54,268.57,268.22,268.22,43951
89,2022-06-02 11:58:00-04:00,268.25,268.29,268.08,268.09,45475
90,2022-06-02 11:59:00-04:00,268.08,268.12,268,268.04,29128
91,2022-06-02 12:00:00-04:00,268.04,268.19,267.96,268.03,58335
92,2022-06-02 12:01:00-04:00,268.05,268.23,267.8,267.91,37802
93,2022-06-02 12:02:00-04:00,267.91,268.02,267.87,267.9,35461
94,2022-06-02 12:03:00-04:00,267.9,268.17,267.86,268.16,51235
95,2022-06-02 12:04:00-04:00,268.17,268.23,268.08,268.17,88854
96,2022-06-02 12:05:00-04:00,268.18,268.27,268.13,268.26,44207
97,2022-06-02 12:06:00-04:00,268.22,268.28,268.08,268.25,64591
98,2022-06-02 12:07:00-04:00,268.27,268.41,268.05,268.09,77721
99,2022-06-02 12:08:00-04:00,268.1,268.2,267.94,268.13,66660
100,2022-06-02 12:09:00-04:00,268.14,268.16,267.9,267.99,57130
101,2022-06-02 12:10:00-04:00,268.02,268.14,267.94,268.13,32331
102,2022-06-02 12:11:00-04:00,268.15,268.28,268.09,268.26,40029
103,2022-06-02 12:12:00-04:00,268.28,268.36,268.06,268.14,48082
104,2022-06-02 12:13:00-04:00,268.15,268.36,268.15,268.2,34985
105,2022-06-02 12:14:00-04:00,268.2,268.45,268.18,268.33,65976
106,2022-06-02 12:15:00-04:00,268.35,268.47,268.23,268.4,32239
107,2022-06-02 12:16:00-04:00,268.39,268.5,268.32,268.45,28669
108,2022-06-02 12:17:00-04:00,268.45,268.46,268.33,268.38,23606
109,2022-06-02 12:18:00-04:00,268.41,268.68,268.39,268.64,40853
110,2022-06-02 12:19:00-04:00,268.65,268.87,268.64,268.87,31466
111,2022-06-02 12:20:00-04:00,268.88,269.03,268.88,269,70455
112,2022-06-02 12:21:00-04:00,269,269.21,268.84,269.19,68623
113,2022-06-02 12:22:00-04:00,269.21,269.21,268.98,269.05,40176
114,2022-06-02 12:23:00-04:00,269.05,269.09,269.02,269.09,41442
115,2022-06-02 12:24:00-04:00,269.08,269.24,269.06,269.2,60722
116,2022-06-02 12:25:00-04:00,269.19,269.46,269.18,269.46,61836
117,2022-06-02 12:26:00-04:00,269.46,269.55,269.37,269.54,58720
118,2022-06-02 12:27:00-04:00,269.54,269.54,269.32,269.53,79711
119,2022-06-02 12:28:00-04:00,269.53,269.76,269.49,269.75,85841
120,2022-06-02 12:29:00-04:00,269.72,269.76,269.43,269.52,73639
121,2022-06-02 12:30:00-04:00,269.5,269.66,269.4,269.62,34546
122,2022-06-02 12:31:00-04:00,269.64,269.76,269.52,269.73,35424
123,2022-06-02 12:32:00-04:00,269.7,269.7,269.53,269.66,40719
124,2022-06-02 12:33:00-04:00,269.64,269.71,269.58,269.69,38718
125,2022-06-02 12:34:00-04:00,269.69,269.73,269.59,269.66,59885
126,2022-06-02 12:35:00-04:00,269.68,269.74,269.6,269.67,60493
127,2022-06-02 12:36:00-04:00,269.67,269.73,269.59,269.7,53355
128,2022-06-02 12:37:00-04:00,269.7,269.96,269.64,269.93,75828
129,2022-06-02 12:38:00-04:00,269.96,269.96,269.76,269.9,50787
130,2022-06-02 12:39:00-04:00,269.88,270.07,269.75,270.04,87940
131,2022-06-02 12:40:00-04:00,270.04,270.17,269.99,270.16,52063
132,2022-06-02 12:41:00-04:00,270.15,270.26,270.01,270.13,72996
133,2022-06-02 12:42:00-04:00,270.12,270.16,270.04,270.07,29328
134,2022-06-02 12:43:00-04:00,270.09,270.14,269.72,269.9,68187
135,2022-06-02 12:44:00-04:00,269.91,269.96,269.7,269.85,56271
136,2022-06-02 12:45:00-04:00,269.88,270.02,269.82,269.93,34806
137,2022-06-02 12:46:00-04:00,269.93,270.23,269.93,270.19,49311
138,2022-06-02 12:47:00-04:00,270.19,270.32,270.04,270.14,62090
139,2022-06-02 12:48:00-04:00,270.12,270.3,270.06,270.22,40085
140,2022-06-02 12:49:00-04:00,270.22,270.3,270.19,270.26,34338
141,2022-06-02 12:50:00-04:00,270.26,270.3,270.13,270.28,58519
142,2022-06-02 12:51:00-04:00,270.3,270.34,270.12,270.28,80744
143,2022-06-02 12:52:00-04:00,270.29,270.44,270.27,270.41,52541
144,2022-06-02 12:53:00-04:00,270.4,270.69,270.36,270.68,67213
145,2022-06-02 12:54:00-04:00,270.67,270.81,270.59,270.76,58258
146,2022-06-02 12:55:00-04:00,270.75,270.84,270.71,270.79,28484
147,2022-06-02 12:56:00-04:00,270.78,270.79,270.69,270.75,59348
148,2022-06-02 12:57:00-04:00,270.76,270.78,270.51,270.54,72786
149,2022-06-02 12:58:00-04:00,270.55,270.61,270.5,270.52,33856
150,2022-06-02 12:59:00-04:00,270.54,270.59,270.42,270.44,41893
151,2022-06-02 13:00:00-04:00,270.44,270.69,270.36,270.67,63073
152,2022-06-02 13:01:00-04:00,270.69,270.75,270.51,270.55,62151
153,2022-06-02 13:02:00-04:00,270.55,270.61,270.4,270.47,38496
154,2022-06-02 13:03:00-04:00,270.48,270.62,270.47,270.55,26252
155,2022-06-02 13:04:00-04:00,270.54,270.87,270.54,270.87,102185
156,2022-06-02 13:05:00-04:00,270.87,271.2,270.83,271.13,168419
157,2022-06-02 13:06:00-04:00,271.13,271.18,270.87,271.05,50154
158,2022-06-02 13:07:00-04:00,271.05,271.37,271.03,271.35,52623
159,2022-06-02 13:08:00-04:00,271.35,271.36,271,271.1,68410
160,2022-06-02 13:09:00-04:00,271.09,271.13,270.98,271,40565
161,2022-06-02 13:10:00-04:00,270.99,271.07,270.97,271.03,35136
162,2022-06-02 13:11:00-04:00,271.03,271.2,271.02,271.1,44328
163,2022-06-02 13:12:00-04:00,271.1,271.17,270.96,271.03,41150
164,2022-06-02 13:13:00-04:00,271.04,271.07,270.81,270.86,57786
165,2022-06-02 13:14:00-04:00,270.88,270.88,270.67,270.69,60928
166,2022-06-02 13:15:00-04:00,270.67,270.83,270.47,270.74,59302
167,2022-06-02 13:16:00-04:00,270.75,270.77,270.59,270.64,40755
168,2022-06-02 13:17:00-04:00,270.63,270.73,270.51,270.71,26878
169,2022-06-02 13:18:00-04:00,270.71,271.03,270.67,270.99,41489
170,2022-06-02 13:19:00-04:00,270.98,271.09,270.89,270.98,49085
171,2022-06-02 13:20:00-04:00,270.99,271.19,270.99,271.09,43012
172,2022-06-02 13:21:00-04:00,271.09,271.12,270.91,271.1,35150
173,2022-06-02 13:22:00-04:00,271.12,271.22,271,271.19,35848
174,2022-06-02 13:23:00-04:00,271.18,271.18,271.01,271.11,22466
175,2022-06-02 13:24:00-04:00,271.11,271.16,271,271.11,35635
176,2022-06-02 13:25:00-04:00,271.11,271.25,271,271.01,74178
177,2022-06-02 13:26:00-04:00,271.01,271.27,270.92,271.26,56058
178,2022-06-02 13:27:00-04:00,271.23,271.27,271.07,271.19,28495
179,2022-06-02 13:28:00-04:00,271.2,271.23,271.05,271.06,42243
180,2022-06-02 13:29:00-04:00,271.08,271.22,270.96,271.22,34570
181,2022-06-02 13:30:00-04:00,271.22,271.36,271.17,271.29,34801
182,2022-06-02 13:31:00-04:00,271.27,271.45,271.26,271.33,32477
183,2022-06-02 13:32:00-04:00,271.33,271.41,271.1,271.26,31437
184,2022-06-02 13:33:00-04:00,271.25,271.26,271.13,271.21,16987
185,2022-06-02 13:34:00-04:00,271.21,271.4,271.18,271.31,57211
186,2022-06-02 13:35:00-04:00,271.31,271.56,271.27,271.56,43847
187,2022-06-02 13:36:00-04:00,271.59,271.61,271.39,271.46,51359
188,2022-06-02 13:37:00-04:00,271.45,271.5,271.3,271.34,44897
189,2022-06-02 13:38:00-04:00,271.35,271.46,271.25,271.32,31775
190,2022-06-02 13:39:00-04:00,271.31,271.45,271.24,271.37,19955
191,2022-06-02 13:40:00-04:00,271.4,271.57,271.38,271.57,38870
192,2022-06-02 13:41:00-04:00,271.56,271.66,271.36,271.53,58717
193,2022-06-02 13:42:00-04:00,271.53,271.59,271.43,271.58,23647
194,2022-06-02 13:43:00-04:00,271.58,271.62,271.52,271.54,31928
195,2022-06-02 13:44:00-04:00,271.53,271.71,271.5,271.71,77575
196,2022-06-02 13:45:00-04:00,271.71,271.95,271.65,271.94,54857
197,2022-06-02 13:46:00-04:00,271.95,272.05,271.89,271.98,84885
198,2022-06-02 13:47:00-04:00,271.95,272.09,271.91,272.06,42536
199,2022-06-02 13:48:00-04:00,272.07,272.09,271.95,272.04,32843
200,2022-06-02 13:49:00-04:00,272.05,272.18,272.01,272.16,42424
201,2022-06-02 13:50:00-04:00,272.17,272.28,272.02,272.27,68564
202,2022-06-02 13:51:00-04:00,272.26,272.38,272.2,272.29,46845
203,2022-06-02 13:52:00-04:00,272.28,272.32,272.12,272.19,56528
204,2022-06-02 13:53:00-04:00,272.22,272.24,272.07,272.16,42899
205,2022-06-02 13:54:00-04:00,272.15,272.36,272.11,272.17,30719
206,2022-06-02 13:55:00-04:00,272.16,272.22,272.08,272.22,25104
207,2022-06-02 13:56:00-04:00,272.2,272.2,271.9,272.09,61109
208,2022-06-02 13:57:00-04:00,272.07,272.14,272,272.01,22894
209,2022-06-02 13:58:00-04:00,271.99,272.15,271.96,272.14,55758
210,2022-06-02 13:59:00-04:00,272.15,272.3,272.1,272.12,62042
211,2022-06-02 14:00:00-04:00,272.15,272.37,272.06,272.37,33298
212,2022-06-02 14:01:00-04:00,272.38,272.5,272.05,272.25,99858
213,2022-06-02 14:02:00-04:00,272.22,272.3,272.16,272.22,29080
214,2022-06-02 14:03:00-04:00,272.23,272.49,272.15,272.47,50019
215,2022-06-02 14:04:00-04:00,272.48,272.79,272.43,272.77,123898
216,2022-06-02 14:05:00-04:00,272.77,272.89,272.68,272.83,76944
217,2022-06-02 14:06:00-04:00,272.83,272.88,272.69,272.83,52006
218,2022-06-02 14:07:00-04:00,272.84,272.97,272.82,272.93,65169
219,2022-06-02 14:08:00-04:00,272.92,273.05,272.51,272.76,107267
220,2022-06-02 14:09:00-04:00,272.74,272.78,272.66,272.69,47751
221,2022-06-02 14:10:00-04:00,272.69,272.85,272.66,272.82,57619
222,2022-06-02 14:11:00-04:00,272.81,272.82,272.66,272.81,36334
223,2022-06-02 14:12:00-04:00,272.8,272.83,272.62,272.63,46288
224,2022-06-02 14:13:00-04:00,272.63,272.73,272.44,272.69,59295
225,2022-06-02 14:14:00-04:00,272.7,272.73,272.55,272.72,32486
226,2022-06-02 14:15:00-04:00,272.7,272.89,272.67,272.86,43190
227,2022-06-02 14:16:00-04:00,272.88,272.95,272.73,272.91,47935
228,2022-06-02 14:17:00-04:00,272.91,272.94,272.78,272.79,47077
229,2022-06-02 14:18:00-04:00,272.78,272.81,272.6,272.69,52506
230,2022-06-02 14:19:00-04:00,272.69,272.8,272.61,272.75,29633
231,2022-06-02 14:20:00-04:00,272.75,272.86,272.64,272.78,27894
232,2022-06-02 14:21:00-04:00,272.78,272.81,272.5,272.53,45978
233,2022-06-02 14:22:00-04:00,272.53,272.75,272.5,272.72,50393
234,2022-06-02 14:23:00-04:00,272.73,272.96,272.61,272.9,48589
235,2022-06-02 14:24:00-04:00,272.89,272.94,272.76,272.82,23431
236,2022-06-02 14:25:00-04:00,272.82,272.86,272.75,272.83,17856
237,2022-06-02 14:26:00-04:00,272.79,272.83,272.64,272.64,35761
238,2022-06-02 14:27:00-04:00,272.65,272.79,272.63,272.72,29271
239,2022-06-02 14:28:00-04:00,272.72,272.72,272.58,272.63,34530
240,2022-06-02 14:29:00-04:00,272.62,272.62,272.41,272.53,64162
241,2022-06-02 14:30:00-04:00,272.52,272.7,272.44,272.7,34494
242,2022-06-02 14:31:00-04:00,272.71,272.89,272.69,272.87,55164
243,2022-06-02 14:32:00-04:00,272.87,273.27,272.86,273.14,100389
244,2022-06-02 14:33:00-04:00,273.13,273.29,273.12,273.26,43227
245,2022-06-02 14:34:00-04:00,273.27,273.37,273.23,273.24,82878
246,2022-06-02 14:35:00-04:00,273.22,273.33,273.14,273.18,59387
247,2022-06-02 14:36:00-04:00,273.15,273.25,273.12,273.25,28531
248,2022-06-02 14:37:00-04:00,273.24,273.25,273.03,273.05,35219
249,2022-06-02 14:38:00-04:00,273.05,273.06,272.86,272.96,55759
250,2022-06-02 14:39:00-04:00,272.97,273.07,272.95,273,15322
251,2022-06-02 14:40:00-04:00,273,273.07,272.97,273.02,18817
252,2022-06-02 14:41:00-04:00,273.01,273.16,272.96,273.12,34931
253,2022-06-02 14:42:00-04:00,273.13,273.24,273.02,273.12,51652
254,2022-06-02 14:43:00-04:00,273.1,273.15,272.97,273.14,37812
255,2022-06-02 14:44:00-04:00,273.14,273.16,272.98,273.08,28624
256,2022-06-02 14:45:00-04:00,273.08,273.28,273.06,273.27,30916
257,2022-06-02 14:46:00-04:00,273.27,273.28,273.13,273.24,28958
258,2022-06-02 14:47:00-04:00,273.24,273.34,273.15,273.29,51155
259,2022-06-02 14:48:00-04:00,273.28,273.4,273.2,273.32,39713
260,2022-06-02 14:49:00-04:00,273.33,273.37,273.21,273.37,36777
261,2022-06-02 14:50:00-04:00,273.36,273.41,273.07,273.09,73170
262,2022-06-02 14:51:00-04:00,273.08,273.18,273,273.17,64303
263,2022-06-02 14:52:00-04:00,273.18,273.29,273.09,273.29,27367
264,2022-06-02 14:53:00-04:00,273.3,273.64,273.18,273.33,57682
265,2022-06-02 14:54:00-04:00,273.31,273.34,273.14,273.25,34704
266,2022-06-02 14:55:00-04:00,273.24,273.28,273.05,273.11,33207
267,2022-06-02 14:56:00-04:00,273.1,273.13,272.95,273.04,33164
268,2022-06-02 14:57:00-04:00,273.03,273.03,272.81,272.84,54904
269,2022-06-02 14:58:00-04:00,272.83,272.83,272.57,272.65,38723
270,2022-06-02 14:59:00-04:00,272.63,272.69,272.43,272.48,58935
271,2022-06-02 15:00:00-04:00,272.47,272.52,272.27,272.38,83378
272,2022-06-02 15:01:00-04:00,272.37,272.59,272.28,272.49,63955
273,2022-06-02 15:02:00-04:00,272.46,272.6,272.26,272.39,59816
274,2022-06-02 15:03:00-04:00,272.4,272.7,272.39,272.58,79020
275,2022-06-02 15:04:00-04:00,272.62,272.86,272.44,272.85,40210
276,2022-06-02 15:05:00-04:00,272.85,272.93,272.81,272.88,38913
277,2022-06-02 15:06:00-04:00,272.86,273.12,272.84,273.05,131300
278,2022-06-02 15:07:00-04:00,273.08,273.08,272.8,272.91,49520
279,2022-06-02 15:08:00-04:00,272.92,272.97,272.72,272.96,51339
280,2022-06-02 15:09:00-04:00,272.96,272.97,272.89,272.89,25760
281,2022-06-02 15:10:00-04:00,272.89,273.08,272.84,272.89,48797
282,2022-06-02 15:11:00-04:00,272.88,272.99,272.75,272.98,35500
283,2022-06-02 15:12:00-04:00,272.96,273.15,272.95,273.12,65250
284,2022-06-02 15:13:00-04:00,273.13,273.18,272.98,273.06,49751
285,2022-06-02 15:14:00-04:00,273.04,273.08,272.8,272.97,51238
286,2022-06-02 15:15:00-04:00,272.98,273.42,272.97,273.36,111275
287,2022-06-02 15:16:00-04:00,273.33,273.47,273.31,273.4,78574
288,2022-06-02 15:17:00-04:00,273.41,273.65,273.41,273.62,92847
289,2022-06-02 15:18:00-04:00,273.62,273.88,273.5,273.55,81796
290,2022-06-02 15:19:00-04:00,273.54,273.69,273.52,273.62,49641
291,2022-06-02 15:20:00-04:00,273.63,273.64,273.51,273.64,42336
292,2022-06-02 15:21:00-04:00,273.65,273.7,273.57,273.65,55936
293,2022-06-02 15:22:00-04:00,273.66,273.72,273.53,273.53,28659
294,2022-06-02 15:23:00-04:00,273.54,273.55,273.2,273.34,62355
295,2022-06-02 15:24:00-04:00,273.37,273.42,273.25,273.37,42028
296,2022-06-02 15:25:00-04:00,273.4,273.72,273.4,273.66,93671
297,2022-06-02 15:26:00-04:00,273.65,273.83,273.51,273.78,70331
298,2022-06-02 15:27:00-04:00,273.76,273.77,273.04,273.13,127147
299,2022-06-02 15:28:00-04:00,273.09,273.2,273,273.01,60306
300,2022-06-02 15:29:00-04:00,273.01,273.05,272.88,272.89,54065
301,2022-06-02 15:30:00-04:00,272.9,273.06,272.71,273.01,60806
302,2022-06-02 15:31:00-04:00,273.01,273.38,272.93,273.23,62109
303,2022-06-02 15:32:00-04:00,273.21,273.49,273.16,273.37,50197
304,2022-06-02 15:33:00-04:00,273.36,273.43,273.23,273.29,48590
305,2022-06-02 15:34:00-04:00,273.29,273.34,273.1,273.1,39787
306,2022-06-02 15:35:00-04:00,273.09,273.33,273.09,273.3,34173
307,2022-06-02 15:36:00-04:00,273.28,273.67,273.27,273.66,49007
308,2022-06-02 15:37:00-04:00,273.68,273.92,273.64,273.75,85413
309,2022-06-02 15:38:00-04:00,273.75,273.82,273.41,273.44,64552
310,2022-06-02 15:39:00-04:00,273.42,273.46,273.31,273.34,58218
311,2022-06-02 15:40:00-04:00,273.33,273.37,273.22,273.33,38226
312,2022-06-02 15:41:00-04:00,273.34,273.65,273.26,273.64,44040
313,2022-06-02 15:42:00-04:00,273.65,273.75,273.41,273.43,54562
314,2022-06-02 15:43:00-04:00,273.43,273.54,273.32,273.5,34181
315,2022-06-02 15:44:00-04:00,273.48,273.7,273.47,273.61,47472
316,2022-06-02 15:45:00-04:00,273.61,273.92,273.61,273.92,90606
317,2022-06-02 15:46:00-04:00,273.88,273.94,273.69,273.83,82400
318,2022-06-02 15:47:00-04:00,273.84,273.85,273.51,273.54,94157
319,2022-06-02 15:48:00-04:00,273.55,273.55,273.26,273.31,84338
320,2022-06-02 15:49:00-04:00,273.31,273.59,273.3,273.57,55830
321,2022-06-02 15:50:00-04:00,273.56,273.9,273.45,273.51,100598
322,2022-06-02 15:51:00-04:00,273.57,273.96,273.57,273.81,125175
323,2022-06-02 15:52:00-04:00,273.8,274.03,273.51,273.51,112067
324,2022-06-02 15:53:00-04:00,273.53,273.82,273.33,273.8,88533
325,2022-06-02 15:54:00-04:00,273.81,274.05,273.81,273.89,86015
326,2022-06-02 15:55:00-04:00,273.9,274.17,273.83,274.06,164722
327,2022-06-02 15:56:00-04:00,274.06,274.06,273.75,273.94,125786
328,2022-06-02 15:57:00-04:00,273.95,274.25,273.95,274.18,121516
329,2022-06-02 15:58:00-04:00,274.17,274.44,274.12,274.44,147625
330,2022-06-02 15:59:00-04:00,274.43,274.52,274.29,274.39,236359
331,2022-06-02 16:00:00-04:00,274.39,274.65,274.37,274.62,504463
332,2022-06-03 09:40:00-04:00,271.29,271.63,271.1,271.6,64865
333,2022-06-03 09:41:00-04:00,271.64,272.11,271.5,271.54,92453
334,2022-06-03 09:42:00-04:00,271.56,271.57,270.8,271.14,76691
335,2022-06-03 09:43:00-04:00,271.08,271.28,270.56,270.69,60335
336,2022-06-03 09:44:00-04:00,270.68,270.81,270.19,270.45,92177
337,2022-06-03 09:45:00-04:00,270.43,270.7,270.03,270.08,71706
338,2022-06-03 09:46:00-04:00,270.09,270.22,269.83,269.87,75567
339,2022-06-03 09:47:00-04:00,269.88,270.16,269.71,269.74,73074
340,2022-06-03 09:48:00-04:00,269.71,270.12,269.62,269.96,82287
341,2022-06-03 09:49:00-04:00,269.99,270.45,269.96,270.34,81400
342,2022-06-03 09:50:00-04:00,270.37,270.82,270.37,270.62,73890
343,2022-06-03 09:51:00-04:00,270.63,271.04,270.5,271.04,62864
344,2022-06-03 09:52:00-04:00,271.05,271.05,270.63,270.72,52608
345,2022-06-03 09:53:00-04:00,270.68,270.88,270.31,270.51,38272
346,2022-06-03 09:54:00-04:00,270.54,271.2,270.52,271.19,67645
347,2022-06-03 09:55:00-04:00,271.17,271.17,270.8,270.94,45312
348,2022-06-03 09:56:00-04:00,270.94,271.29,270.81,271.1,62630
349,2022-06-03 09:57:00-04:00,271.13,271.88,271.11,271.81,70238
350,2022-06-03 09:58:00-04:00,271.83,271.88,271.48,271.51,62558
351,2022-06-03 09:59:00-04:00,271.52,271.69,271.35,271.51,54505
352,2022-06-03 10:00:00-04:00,271.5,272.21,271.41,272.09,71030
353,2022-06-03 10:01:00-04:00,272.14,272.93,271.91,272.93,73902
354,2022-06-03 10:02:00-04:00,272.94,273.45,272.66,273.27,82194
355,2022-06-03 10:03:00-04:00,273.24,273.26,272.58,272.85,98509
356,2022-06-03 10:04:00-04:00,272.84,273.22,272.58,272.64,99197
357,2022-06-03 10:05:00-04:00,272.62,272.85,272.4,272.61,68005
358,2022-06-03 10:06:00-04:00,272.61,272.65,271.76,271.87,89798
359,2022-06-03 10:07:00-04:00,271.93,272.29,271.77,272.25,37563
360,2022-06-03 10:08:00-04:00,272.29,273.01,272.2,272.84,53838
361,2022-06-03 10:09:00-04:00,272.78,272.87,272.43,272.59,37939
362,2022-06-03 10:10:00-04:00,272.6,272.72,272.38,272.47,24387
363,2022-06-03 10:11:00-04:00,272.46,272.74,271.77,271.82,51933
364,2022-06-03 10:12:00-04:00,271.87,271.91,271.36,271.55,56077
365,2022-06-03 10:13:00-04:00,271.62,271.91,271.39,271.9,27609
366,2022-06-03 10:14:00-04:00,271.88,272.5,271.88,272.22,35603
367,2022-06-03 10:15:00-04:00,272.23,272.24,271.9,272.13,35799
