date,open,high,low,close,volume
1990-03-14,336.0,337.63,334.93,336.87,0
1990-03-15,336.87,338.91,336.87,338.07,0
1990-03-16,338.07,341.91,338.07,341.91,0
1990-03-19,341.91,343.76,339.12,343.53,0
1990-03-20,343.53,344.49,340.87,341.57,0
1990-03-21,341.57,342.34,339.56,339.74,0
1990-03-22,339.74,339.77,333.62,335.69,0
1990-03-23,335.69,337.58,335.69,337.22,0
1990-03-26,337.22,339.74,337.22,337.63,0
1990-03-27,337.63,341.5,337.03,341.5,0
1990-03-28,341.5,342.58,340.6,342.0,0
1990-03-29,342.0,342.07,339.77,340.79,0
1990-03-30,340.79,341.41,338.21,339.94,0
1990-04-02,339.94,339.94,336.33,338.7,0
1990-04-03,338.7,343.76,338.7,343.64,0
1990-04-04,343.64,344.12,340.4,341.09,0
1990-04-05,341.09,342.85,340.63,340.73,0
1990-04-06,340.73,341.73,338.94,340.08,0
1990-04-09,340.08,341.83,339.88,341.37,0
1990-04-10,341.37,342.41,340.62,342.07,0
1990-04-11,342.07,343.0,341.26,341.92,0
1990-04-12,341.92,344.79,341.91,344.34,0
1990-04-16,344.34,347.3,344.1,344.74,0
1990-04-17,344.74,345.19,342.06,344.68,0
1990-04-18,344.68,345.33,340.11,340.72,0
1990-04-19,340.69,340.69,337.59,338.09,0
1990-04-20,338.09,338.52,333.41,335.12,0
1990-04-23,335.12,335.12,330.09,330.99,0
1990-04-24,331.06,332.97,329.71,330.36,0
1990-04-25,330.36,332.74,330.36,332.03,0
1990-04-26,332.06,333.76,330.67,332.92,0
1990-04-27,332.93,333.57,328.71,329.11,0
1990-04-30,329.09,331.31,327.76,330.8,0
1990-05-01,330.8,332.83,330.8,332.25,0
1990-05-02,332.23,334.48,332.15,334.48,0
1990-05-03,334.51,337.02,334.51,335.57,0
1990-05-04,335.58,338.46,335.17,338.39,0
1990-05-07,338.4,341.07,338.11,340.53,0
1990-05-08,340.52,342.03,340.17,342.01,0
1990-05-09,342.01,343.08,340.9,342.86,0
1990-05-10,342.87,344.98,342.77,343.82,0
1990-05-11,343.84,352.31,343.84,352.0,0
1990-05-14,352.0,358.41,351.95,354.75,0
1990-05-15,354.73,355.09,352.84,354.28,0
1990-05-16,354.27,354.68,351.95,354.0,0
1990-05-17,354.0,356.92,354.0,354.47,0
1990-05-18,354.47,354.64,352.52,354.64,0
1990-05-21,354.63,359.07,353.78,358.0,0
1990-05-22,358.0,360.5,356.09,358.43,0
1990-05-23,358.43,359.29,356.99,359.29,0
1990-05-24,359.28,359.56,357.87,358.41,0
1990-05-25,358.4,358.4,354.32,354.58,0
1990-05-29,354.56,360.65,354.56,360.65,0
1990-05-30,360.65,362.26,360.0,360.86,0
1990-05-31,360.86,361.84,360.23,361.23,0
1990-06-01,361.26,363.52,361.21,363.16,0
1990-06-04,363.16,367.85,362.43,367.4,0
1990-06-05,367.4,368.78,365.49,366.64,0
1990-06-06,366.64,366.64,364.42,364.96,0
1990-06-07,364.0,365.0,361.0,363.47,0
1990-06-08,363.0,363.0,357.0,358.0,0
1990-06-11,358.0,361.0,357.0,361.0,0
1990-06-12,361.47,367.84,361.47,366.78,0
1990-06-13,366.78,367.28,364.0,364.0,0
1990-06-14,364.0,364.0,361.0,362.0,0
1990-06-15,362.0,363.44,360.0,362.0,0
1990-06-18,362.0,362.0,356.0,356.0,0
1990-06-19,356.56,358.0,356.56,358.0,0
1990-06-20,358.0,359.31,357.0,359.31,0
1990-06-21,359.31,360.0,357.0,360.0,0
1990-06-22,360.0,363.63,355.0,355.0,0
1990-06-25,355.0,356.0,351.0,352.97,0
1990-06-26,352.97,356.28,351.0,352.19,0
1990-06-27,352.19,355.44,351.72,355.44,0
1990-06-28,355.5,357.0,355.5,357.0,0
1990-06-29,357.94,359.28,357.94,358.06,0
1990-07-02,358.06,359.0,357.0,359.0,0
1990-07-03,359.0,360.5,359.0,360.5,0
1990-07-05,360.5,360.5,354.0,355.0,0
1990-07-06,355.0,359.06,354.0,358.0,0
1990-07-09,358.34,360.16,358.34,359.0,0
1990-07-10,359.0,359.0,356.0,356.0,0
1990-07-11,356.0,361.72,356.0,361.72,0
1990-07-12,361.72,365.0,360.0,365.0,0
1990-07-13,365.0,369.0,365.0,367.97,0
1990-07-16,367.97,369.0,367.97,368.0,0
1990-07-17,368.0,369.0,364.0,367.0,0
1990-07-18,367.0,367.0,362.0,364.69,0
1990-07-19,364.69,365.0,361.91,365.0,0
1990-07-20,365.0,366.0,361.0,361.0,0
1990-07-23,361.0,361.0,350.28,355.97,0
1990-07-24,355.97,356.28,351.0,355.0,0
1990-07-25,355.0,357.28,354.0,357.28,0
1990-07-26,357.0,357.0,353.0,355.0,0
1990-07-27,355.0,355.0,352.44,353.0,0
1990-07-30,353.0,355.0,351.47,355.0,0
1990-07-31,355.0,357.0,353.0,356.47,0
1990-08-01,356.47,357.0,353.0,355.0,0
1990-08-02,355.0,355.0,349.0,351.0,0
1990-08-03,351.0,351.0,338.63,344.0,0
1990-08-06,344.0,351.0,338.63,344.0,0
1990-08-07,338.0,338.0,332.69,334.0,0
1990-08-08,334.0,339.66,334.0,338.0,0
1990-08-09,338.0,340.0,337.0,339.0,0
1990-08-10,339.0,339.0,334.69,335.0,0
1990-08-13,335.0,338.0,332.06,338.0,0
1990-08-14,338.0,340.0,337.59,339.0,0
1990-08-15,339.0,341.0,339.0,340.19,0
1990-08-16,340.19,340.19,332.0,332.0,0
1990-08-17,332.0,332.0,324.0,327.0,0
1990-08-20,327.22,329.0,327.22,328.0,0
1990-08-21,328.0,328.0,318.0,321.0,0
1990-08-22,321.0,324.47,316.0,316.0,0
1990-08-23,316.0,316.0,306.0,307.19,0
1990-08-24,307.19,311.0,306.56,311.0,0
1990-08-27,311.0,323.34,311.0,321.0,0
1990-08-28,321.0,322.63,320.78,321.0,0
1990-08-29,321.0,325.0,320.0,324.59,0
1990-08-30,324.0,324.0,317.0,318.0,0
1990-08-31,318.0,322.0,316.0,322.0,0
1990-09-04,322.0,323.28,319.34,323.28,0
1990-09-05,323.28,324.0,320.0,324.0,0
1990-09-06,324.0,324.0,319.0,320.0,0
1990-09-07,320.0,324.56,319.0,323.0,0
1990-09-10,323.0,326.0,320.97,321.0,0
1990-09-11,321.0,322.56,319.0,321.13,0
1990-09-12,321.13,322.0,319.0,322.0,0
1990-09-13,322.0,322.0,318.0,318.0,0
1990-09-14,318.0,318.0,314.0,316.0,0
1990-09-17,316.0,318.16,315.66,317.0,0
1990-09-18,317.0,318.0,314.84,318.0,0
1990-09-19,318.0,319.0,316.0,316.0,0
1990-09-20,316.0,316.0,310.0,311.0,0
1990-09-21,311.0,312.53,307.0,311.0,0
1990-09-24,311.0,311.94,303.0,304.0,0
1990-09-25,304.72,308.84,304.72,308.81,0
1990-09-26,308.81,308.88,303.16,305.19,0
1990-09-27,305.19,307.0,299.31,300.0,0
1990-09-28,300.0,306.16,295.0,306.16,0
1990-10-01,306.31,314.0,306.31,314.0,0
1990-10-02,314.0,319.0,314.0,315.66,0
1990-10-03,315.66,316.81,310.0,311.0,0
1990-10-04,311.0,313.0,308.0,312.0,0
1990-10-05,312.0,314.0,305.0,311.0,0
1990-10-08,311.0,315.09,311.0,313.0,0
1990-10-09,313.0,313.0,305.28,305.31,0
1990-10-10,305.31,306.0,299.66,300.0,0
1990-10-11,300.0,301.0,294.0,295.0,0
1990-10-12,295.69,301.0,295.69,300.09,0
1990-10-15,300.09,304.0,296.0,303.72,0
1990-10-16,303.72,304.0,298.0,298.0,0
1990-10-17,298.0,301.0,297.0,298.0,0
1990-10-18,298.0,305.0,298.0,305.0,0
1990-10-19,305.0,312.0,305.0,312.0,0
1990-10-22,312.0,315.0,310.0,314.0,0
1990-10-23,314.0,315.19,312.0,312.0,0
1990-10-24,312.0,313.0,310.0,312.0,0
1990-10-25,312.0,313.0,309.0,310.53,0
1990-10-26,310.53,310.53,304.0,304.0,0
1990-10-29,304.0,307.0,300.0,301.0,0
1990-10-30,301.0,304.19,299.0,304.19,0
1990-10-31,304.19,305.0,302.0,304.0,0
1990-11-01,304.0,307.84,301.0,307.06,0
1990-11-02,307.06,311.0,306.0,311.0,0
1990-11-05,311.0,314.0,311.0,314.0,0
1990-11-06,314.0,314.0,311.0,311.0,0
1990-11-07,311.0,311.0,305.0,306.03,0
1990-11-08,306.03,309.0,305.09,307.0,0
1990-11-09,307.0,313.0,307.0,313.0,0
1990-11-12,313.0,319.0,313.0,319.0,0
1990-11-13,319.0,319.0,317.0,317.0,0
1990-11-14,317.72,321.0,317.72,320.0,0
1990-11-15,320.0,320.0,316.41,317.06,0
1990-11-16,317.06,318.0,314.0,317.38,0
1990-11-19,317.47,319.0,317.47,319.0,0
1990-11-20,319.0,319.0,315.97,315.97,0
1990-11-21,315.97,316.47,312.0,316.09,0
1990-11-23,316.09,317.94,315.19,315.31,0
1990-11-26,315.31,316.0,311.0,316.0,0
1990-11-27,316.0,318.31,315.0,318.31,0
1990-11-28,318.31,319.0,317.0,317.0,0
1990-11-29,317.0,317.0,315.09,316.0,0
1990-11-30,316.0,323.06,315.0,322.69,0
1990-12-03,322.72,324.31,322.72,324.31,0
1990-12-04,324.31,326.0,321.0,326.0,0
1990-12-05,326.0,329.0,325.0,329.0,0
1990-12-06,329.0,333.0,328.0,329.22,0
1990-12-07,329.0,329.0,326.0,327.0,0
1990-12-10,327.0,328.0,326.47,328.0,0
1990-12-11,328.0,328.0,325.0,326.0,0
1990-12-12,326.0,330.59,326.0,330.59,0
1990-12-13,330.0,330.0,328.0,329.0,0
1990-12-14,329.0,329.0,325.5,326.0,0
1990-12-17,326.0,326.06,324.0,326.06,0
1990-12-18,326.06,330.16,325.0,330.16,0
1990-12-19,330.16,330.63,329.0,330.63,0
1990-12-20,330.38,330.38,326.0,330.38,0
1990-12-21,330.38,332.0,330.38,331.0,0
1990-12-24,331.0,331.0,329.0,329.0,0
1990-12-26,329.0,331.0,329.0,330.0,0
1990-12-27,330.0,331.13,328.72,328.91,0
1990-12-28,328.0,328.0,327.75,328.0,0
1990-12-31,328.0,330.72,327.0,330.69,0
1991-01-02,330.0,330.0,326.0,326.0,0
1991-01-03,326.0,326.0,321.0,321.0,0
1991-01-04,321.0,322.0,318.0,321.0,0
1991-01-07,320.0,320.0,315.0,315.0,0
1991-01-08,315.0,316.0,313.0,314.0,0
1991-01-09,314.0,320.0,310.0,311.0,0
1991-01-10,311.0,314.0,311.0,314.0,0
1991-01-11,314.0,315.75,313.0,315.72,0
1991-01-14,315.72,315.72,309.0,312.0,0
1991-01-15,312.0,313.0,311.0,313.0,0
1991-01-16,313.0,316.53,312.0,316.53,0
1991-01-17,316.78,327.0,316.78,327.0,0
1991-01-18,327.25,332.72,327.25,332.72,0
1991-01-21,332.72,332.72,328.0,331.19,0
1991-01-22,331.19,331.81,327.0,328.97,0
1991-01-23,328.97,331.13,327.0,330.66,0
1991-01-24,330.66,335.0,330.59,334.0,0
1991-01-25,334.63,336.22,334.63,336.22,0
1991-01-28,336.22,337.0,335.0,336.09,0
1991-01-29,336.09,336.09,334.81,335.0,0
1991-01-30,335.0,340.0,335.0,340.0,0
1991-01-31,340.0,343.0,340.0,343.0,0
1991-02-01,343.0,344.0,340.0,343.16,0
1991-02-04,343.16,348.0,342.0,348.0,0
1991-02-05,348.0,351.81,347.66,351.81,0
1991-02-06,351.81,358.22,349.0,358.22,0
1991-02-07,358.22,363.0,355.0,356.0,0
1991-02-08,356.06,359.0,356.06,359.0,0
1991-02-11,359.0,368.0,359.0,368.0,0
1991-02-12,368.0,370.0,365.0,365.0,0
1991-02-13,365.0,369.06,364.0,369.06,0
1991-02-14,369.06,370.81,362.0,364.69,0
1991-02-15,364.72,369.19,364.72,369.19,0
1991-02-19,369.19,370.34,367.16,369.0,0
1991-02-20,369.0,369.0,364.0,365.44,0
1991-02-21,365.44,366.0,364.0,364.0,0
1991-02-22,364.72,370.0,364.72,365.0,0
1991-02-25,365.5,370.59,365.5,367.81,0
1991-02-26,367.81,367.81,362.0,362.0,0
1991-02-27,362.0,368.0,362.0,367.0,0
1991-02-28,367.0,369.0,365.0,367.22,0
1991-03-01,367.22,370.0,363.0,370.0,0
1991-03-04,370.0,371.0,369.0,369.0,0
1991-03-05,369.0,377.0,369.0,376.0,0
1991-03-06,376.0,379.0,375.06,376.53,0
1991-03-07,376.53,377.0,375.0,375.0,0
1991-03-08,375.0,378.0,374.0,374.0,0
1991-03-11,374.0,375.31,372.0,372.0,0
1991-03-12,372.0,374.0,369.0,370.09,0
1991-03-13,370.09,374.0,370.09,374.0,0
1991-03-14,374.0,378.88,371.0,373.0,0
1991-03-15,373.0,374.0,370.66,373.0,0
1991-03-18,373.0,374.28,369.0,372.34,0
1991-03-19,372.34,372.34,366.0,366.0,0
1991-03-20,366.0,368.0,365.0,367.0,0
1991-03-21,367.0,371.03,366.0,366.0,0
1991-03-22,366.0,368.69,365.0,367.0,0
1991-03-25,367.0,371.97,367.0,369.0,0
1991-03-26,369.0,376.94,369.0,376.94,0
1991-03-27,376.94,378.0,374.0,375.0,0
1991-03-28,375.0,376.0,374.0,375.69,0
1991-04-01,375.69,375.69,370.84,371.94,0
1991-04-02,371.94,379.0,371.94,379.0,0
1991-04-03,379.0,381.0,378.0,378.0,0
1991-04-04,378.0,381.0,377.16,379.0,0
1991-04-05,379.0,381.38,374.47,375.0,0
1991-04-08,375.0,378.0,374.0,378.0,0
1991-04-09,378.0,379.06,373.0,373.0,0
1991-04-10,373.0,374.0,371.66,373.47,0
1991-04-11,373.47,379.0,373.47,377.0,0
1991-04-12,377.0,381.22,376.0,380.0,0
1991-04-15,380.0,382.0,378.0,381.59,0
1991-04-16,381.59,387.0,379.0,387.0,0
1991-04-17,387.94,391.81,387.94,390.0,0
1991-04-18,390.0,390.0,388.0,388.0,0
1991-04-19,388.0,388.0,383.0,384.63,0
1991-04-22,384.59,384.59,380.0,380.0,0
1991-04-23,380.0,383.0,379.0,381.0,0
1991-04-24,381.0,383.06,379.0,382.0,0
1991-04-25,382.0,382.0,378.0,379.78,0
1991-04-26,379.78,380.34,376.0,379.06,0
1991-04-29,379.06,380.0,373.0,373.0,0
1991-04-30,373.03,377.0,373.03,375.0,0
1991-05-01,375.84,380.91,375.84,380.91,0
1991-05-02,380.91,382.44,379.0,380.0,0
1991-05-03,380.0,381.0,378.0,380.0,0
1991-05-06,380.0,380.25,377.0,380.25,0
1991-05-07,380.0,380.0,377.0,377.0,0
1991-05-08,377.0,379.81,376.66,378.0,0
1991-05-09,378.0,383.78,378.0,383.78,0
1991-05-10,383.0,383.0,375.0,375.0,0
1991-05-13,375.0,377.06,374.0,376.0,0
1991-05-14,376.0,376.0,370.0,371.0,0
1991-05-15,371.0,372.0,365.0,368.0,0
1991-05-16,368.0,372.59,368.0,372.59,0
1991-05-17,372.59,373.03,369.0,372.0,0
1991-05-20,372.0,373.0,371.81,372.88,0
1991-05-21,372.88,376.0,372.88,375.0,0
1991-05-22,375.0,376.59,374.0,376.59,0
1991-05-23,376.59,378.22,373.0,374.0,0
1991-05-24,374.0,378.25,374.0,377.0,0
1991-05-28,377.38,382.31,377.38,381.0,0
1991-05-29,381.0,383.0,381.0,382.0,0
1991-05-30,382.0,388.53,382.0,386.0,0
1991-05-31,386.0,389.0,385.03,389.0,0
1991-06-03,389.0,389.0,386.0,388.19,0
1991-06-04,388.19,388.19,385.44,387.0,0
1991-06-05,387.0,388.72,384.0,385.28,0
1991-06-06,385.0,385.0,383.0,383.0,0
1991-06-07,383.0,383.0,378.0,379.0,0
1991-06-10,379.0,379.0,377.0,378.0,0
1991-06-11,378.0,381.16,378.0,381.16,0
1991-06-12,381.16,381.16,374.0,376.0,0
1991-06-13,376.25,377.0,376.25,377.0,0
1991-06-14,377.0,382.94,377.0,382.91,0
1991-06-17,382.91,382.97,380.41,380.41,0
1991-06-18,380.41,381.0,377.0,378.0,0
1991-06-19,378.0,378.0,374.0,375.28,0
1991-06-20,375.28,376.91,373.0,375.0,0
1991-06-21,375.0,377.0,375.0,377.0,0
1991-06-24,377.0,377.0,370.0,370.0,0
1991-06-25,370.0,372.0,369.0,370.0,0
1991-06-26,370.0,372.0,368.0,371.0,0
1991-06-27,371.0,374.0,371.0,374.0,0
1991-06-28,374.0,374.0,367.0,371.5,0
1991-07-01,371.56,377.0,371.56,377.0,0
1991-07-02,377.0,377.0,376.0,377.0,0
1991-07-03,377.0,377.0,372.25,373.0,0
1991-07-05,373.0,375.0,372.53,374.25,0
1991-07-08,374.25,377.0,370.0,377.0,0
1991-07-09,377.0,378.0,375.0,376.34,0
1991-07-10,376.34,380.0,375.0,375.0,0
1991-07-11,375.0,377.0,375.0,376.0,0
1991-07-12,376.0,381.0,375.0,380.78,0
1991-07-15,380.78,383.0,380.75,382.0,0
1991-07-16,382.0,382.0,380.0,381.0,0
1991-07-17,381.41,382.0,381.41,381.56,0
1991-07-18,381.56,385.0,381.56,385.0,0
1991-07-19,385.0,385.0,383.0,384.69,0
1991-07-22,384.0,384.0,381.0,382.0,0
1991-07-23,382.0,384.0,379.0,379.0,0
1991-07-24,379.0,380.0,378.0,378.0,0
1991-07-25,378.47,381.41,378.47,380.0,0
1991-07-26,380.0,381.0,379.0,380.0,0
1991-07-29,380.0,383.47,380.0,383.47,0
1991-07-30,383.47,386.0,383.47,386.0,0
1991-07-31,386.59,387.0,386.59,387.0,0
1991-08-01,387.0,387.38,386.0,387.38,0
1991-08-02,387.38,389.0,386.16,387.56,0
1991-08-05,387.53,387.53,384.0,385.19,0
1991-08-06,385.19,390.0,384.91,390.0,0
1991-08-07,390.0,391.0,389.0,390.0,0
1991-08-08,390.0,391.0,388.47,389.0,0
1991-08-09,389.0,389.0,387.13,387.38,0
1991-08-12,387.38,388.53,385.0,388.06,0
1991-08-13,388.06,392.38,388.06,389.0,0
1991-08-14,389.0,391.0,389.0,389.0,0
1991-08-15,389.0,391.0,389.0,389.0,0
1991-08-16,389.0,390.0,383.5,385.0,0
1991-08-19,385.0,385.0,374.28,376.0,0
1991-08-20,376.0,380.0,376.0,379.0,0
1991-08-21,379.0,390.0,379.0,390.0,0
1991-08-22,390.66,391.0,390.66,391.0,0
1991-08-23,391.0,395.0,390.0,394.53,0
1991-08-26,394.0,394.0,392.0,393.0,0
1991-08-27,393.0,393.19,391.0,393.19,0
1991-08-28,393.19,396.0,393.16,396.0,0
1991-08-29,396.0,396.0,395.44,396.0,0
1991-08-30,396.0,396.0,393.0,395.0,0
1991-09-03,395.0,397.0,392.31,392.47,0
1991-09-04,392.0,392.0,388.0,389.0,0
1991-09-05,389.0,390.0,388.0,389.44,0
1991-09-06,389.44,390.0,387.0,389.31,0
1991-09-09,389.0,389.0,387.0,388.0,0
1991-09-10,388.0,388.0,383.0,384.0,0
1991-09-11,384.0,385.28,383.0,385.28,0
1991-09-12,385.28,387.0,385.28,387.0,0
1991-09-13,387.0,387.0,382.0,383.0,0
1991-09-16,383.0,385.0,382.0,385.0,0
1991-09-17,385.0,387.41,384.0,385.0,0
1991-09-18,385.0,386.0,384.88,386.0,0
1991-09-19,386.84,389.0,386.84,387.0,0
1991-09-20,387.0,388.0,386.0,387.0,0
1991-09-23,387.0,388.0,385.0,385.0,0
1991-09-24,385.0,388.41,384.0,387.0,0
1991-09-25,387.0,388.78,385.0,386.0,0
1991-09-26,386.0,388.0,385.94,386.0,0
1991-09-27,386.0,389.28,384.0,385.0,0
1991-09-30,385.0,388.91,384.0,387.0,0
1991-10-01,387.0,389.63,387.0,389.63,0
1991-10-02,389.63,390.09,387.0,388.81,0
1991-10-03,388.72,388.72,384.0,384.0,0
1991-10-04,384.0,385.59,381.75,381.78,0
1991-10-07,381.78,381.84,379.0,379.0,0
1991-10-08,379.56,381.72,379.56,380.0,0
1991-10-09,380.0,380.0,376.0,376.0,0
1991-10-10,376.34,380.0,376.34,380.0,0
1991-10-11,380.0,381.0,379.0,381.0,0
1991-10-14,381.0,386.0,381.0,386.0,0
1991-10-15,386.0,391.03,385.0,391.03,0
1991-10-16,391.03,393.91,390.44,392.0,0
1991-10-17,392.0,393.0,390.0,391.0,0
1991-10-18,391.0,392.0,391.0,392.0,0
1991-10-21,392.0,392.0,388.0,390.06,0
1991-10-22,390.06,391.63,387.0,387.0,0
1991-10-23,387.0,389.25,386.0,387.0,0
1991-10-24,387.0,388.0,383.0,385.22,0
1991-10-25,385.22,386.41,382.0,384.63,0
1991-10-28,384.63,389.0,384.63,389.0,0
1991-10-29,389.0,391.0,386.0,391.0,0
1991-10-30,391.0,393.34,390.0,392.0,0
1991-10-31,392.0,392.0,391.0,392.0,0
1991-11-01,392.0,395.31,389.0,391.0,0
1991-11-04,391.0,391.91,388.28,390.88,0
1991-11-05,390.88,392.53,388.0,388.0,0
1991-11-06,388.0,389.0,387.0,389.0,0
1991-11-07,389.0,393.0,389.0,393.0,0
1991-11-08,393.0,396.0,392.0,392.0,0
1991-11-11,392.0,393.38,392.0,393.38,0
1991-11-12,393.38,397.41,393.38,396.0,0
1991-11-13,396.0,397.0,394.03,397.0,0
1991-11-14,397.0,398.69,395.0,397.47,0
1991-11-15,397.47,397.5,382.0,382.0,0
1991-11-18,382.0,385.75,379.0,385.75,0
1991-11-19,385.75,385.75,374.0,379.0,0
1991-11-20,379.0,381.0,377.0,378.0,0
1991-11-21,378.0,381.38,377.0,380.19,0
1991-11-22,380.16,380.16,374.0,376.44,0
1991-11-25,376.44,377.22,374.0,375.0,0
1991-11-26,375.0,378.91,371.0,377.0,0
1991-11-27,377.0,378.34,375.0,376.0,0
1991-11-29,376.0,376.0,374.0,375.69,0
1991-12-02,375.69,381.0,371.0,381.0,0
1991-12-03,381.0,381.0,379.0,380.0,0
1991-12-04,380.0,381.0,378.22,380.22,0
1991-12-05,380.22,380.22,376.0,377.0,0
1991-12-06,377.0,382.0,375.0,379.31,0
1991-12-09,379.31,381.0,377.0,378.81,0
1991-12-10,378.81,379.0,376.0,377.0,0
1991-12-11,377.0,379.0,374.0,377.0,0
1991-12-12,377.0,381.0,377.0,381.0,0
1991-12-13,381.0,385.13,381.0,384.0,0
1991-12-16,384.0,385.0,384.0,384.0,0
1991-12-17,384.0,385.16,382.0,382.0,0
1991-12-18,382.0,383.0,380.0,383.0,0
1991-12-19,383.0,383.0,380.0,382.0,0
1991-12-20,382.0,388.75,382.0,387.13,0
1991-12-23,387.13,397.0,386.0,396.0,0
1991-12-24,396.0,401.0,396.0,399.0,0
1991-12-26,399.97,404.0,399.97,404.0,0
1991-12-27,404.0,406.0,404.0,406.0,0
1991-12-30,406.0,415.44,406.0,415.44,0
1991-12-31,415.44,418.0,412.0,417.28,0
1992-01-02,414.32,417.27,411.04,417.26,0
1992-01-03,417.79,419.79,416.16,419.34,0
1992-01-06,418.04,419.44,416.92,417.96,0
1992-01-07,415.99,417.96,415.2,417.4,0
1992-01-08,416.06,420.23,415.02,418.1,0
1992-01-09,418.54,420.5,415.85,417.61,0
1992-01-10,416.6,417.62,413.31,415.1,0
1992-01-13,415.1,415.36,413.54,414.34,0
1992-01-14,414.67,420.44,414.32,420.44,0
1992-01-15,420.78,421.18,418.79,420.77,0
1992-01-16,419.34,420.85,415.37,418.21,0
1992-01-17,418.35,419.45,416.0,418.86,0
1992-01-20,416.85,418.86,415.8,416.36,0
1992-01-21,414.76,416.39,411.32,412.64,0
1992-01-22,414.18,418.13,412.49,418.13,0
1992-01-23,417.99,419.78,414.36,414.96,0
1992-01-24,415.69,417.26,414.29,415.48,0
1992-01-27,416.53,416.84,414.48,414.99,0
1992-01-28,415.31,416.41,414.54,414.96,0
1992-01-29,414.09,417.83,409.17,410.34,0
1992-01-30,409.72,412.17,409.26,411.62,0
1992-01-31,412.11,412.63,408.64,408.79,0
1992-02-03,408.49,409.95,407.45,409.53,0
1992-02-04,410.08,413.85,409.27,413.85,0
1992-02-05,413.45,416.17,413.18,413.84,0
1992-02-06,413.96,414.55,411.93,413.82,0
1992-02-07,414.19,415.29,408.04,411.09,0
1992-02-10,412.06,413.77,411.07,413.77,0
1992-02-11,413.95,414.38,412.24,413.76,0
1992-02-12,413.9,418.08,413.36,417.13,0
1992-02-13,417.73,417.77,412.07,413.69,0
1992-02-14,411.85,413.84,411.2,412.48,0
1992-02-18,412.16,413.27,406.34,407.38,0
1992-02-19,407.36,408.7,406.54,408.26,0
1992-02-20,409.59,413.9,408.26,413.9,0
1992-02-21,413.79,414.26,409.72,411.46,0
1992-02-24,411.4,412.94,410.34,412.27,0
1992-02-25,410.82,412.27,408.02,410.45,0
1992-02-26,412.4,415.35,410.45,415.35,0
1992-02-27,414.98,415.99,413.47,413.86,0
1992-02-28,415.48,416.07,411.8,412.7,0
1992-03-02,412.3,413.74,411.52,412.45,0
1992-03-03,412.1,413.78,411.88,412.85,0
1992-03-04,411.0,413.27,409.33,409.33,0
1992-03-05,408.42,409.33,405.42,406.51,0
1992-03-06,406.4,407.51,403.65,404.44,0
1992-03-09,404.94,405.64,404.25,405.21,0
1992-03-10,406.71,409.16,405.21,406.89,0
1992-03-11,406.17,407.02,402.64,404.03,0
1992-03-12,404.13,404.72,401.94,403.89,0
1992-03-13,406.45,406.69,403.89,405.84,0
1992-03-16,405.05,406.4,403.55,406.39,0
